TECHIDENTNO,MTU,ULTG,UPT,GARDU INDUK,BAY,FASA,TEG,MERK,TIPE,TAHUN BUAT,"USIA
(TAHUN)",JUNE,MAY,APRIL,Parameter Pemicu (evaluasi),RENCANA TINDAK LANJUT POWER INSPECT,Target Penyelesain,AHI SETELAH EVALUASI,PENEMPATAN,HARTRANS,KOORDINAT,KATEGORI USIA,AHI TERBARU
12351629429400000096,CVT,YOGYAKARTA,UPT SALATIGA,GI 150KV PURWOREJO,TRF#3 150/20kV (INC),S,20,ESITAS,VTB 20,2019,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.7301506,110.0040842",Normal,2 - Good
12351629429400000097,CVT,YOGYAKARTA,UPT SALATIGA,GI 150KV PURWOREJO,TRF#3 150/20kV (INC),T,20,ESITAS,VTB 20,2019,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.7301506,110.0040842",Normal,2 - Good
12351629429400000100,CVT,YOGYAKARTA,UPT SALATIGA,GI 150KV PURWOREJO,PHT 150kV WADASLINTANG#1,T,150,CROMPTON GREAVES,CVE 170/750/50,2019,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.7301506,110.0040842",Normal,2 - Good
12351629429400000102,CVT,YOGYAKARTA,UPT SALATIGA,GI 150KV PURWOREJO,PHT 150kV WADASLINTANG#2,R,150,UNINDO,CCV 170,2024,2,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.7301506,110.0040842",Normal,2 - Good
12351629429400000103,CVT,YOGYAKARTA,UPT SALATIGA,GI 150KV PURWOREJO,PHT 150kV WADASLINTANG#2,S,150,UNINDO,CCV 170,2024,2,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.7301506,110.0040842",Normal,2 - Good
12351629429400000104,CVT,YOGYAKARTA,UPT SALATIGA,GI 150KV PURWOREJO,PHT 150kV WADASLINTANG#2,T,150,UNINDO,CCV 170,2024,2,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.7301506,110.0040842",Normal,2 - Good
12351629429400000105,CVT,YOGYAKARTA,UPT SALATIGA,GI 150KV PURWOREJO,BUSBAR A 150kV,R,150,UNINDO,CCV 170,2025,1,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.7301506,110.0040842",Normal,2 - Good
12351635535500000024,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV WONOGIRI#1,R,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000032,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV WONOSARI#1,R,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.729739,110.904371",Normal,4 - Poor
12351635535500000034,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV WONOSARI#1,S,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000035,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV WONOSARI#1,T,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.729739,110.904371",Normal,4 - Poor
12351635535500000036,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV WONOSARI#2,R,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000037,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV WONOSARI#2,S,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000038,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV WONOSARI#2,T,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000084,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV WONOGIRI#1,T,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000112,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV WONOGIRI#1,S,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000113,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV WONOGIRI#2,R,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.729739,110.904371",Normal,4 - Poor
12351635535500000114,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV WONOGIRI#2,S,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000115,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV WONOGIRI#2,T,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.729739,110.904371",Normal,4 - Poor
12351635535500000116,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,BUSBAR A 150kV,S,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000117,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,BUSBAR B 150kV,S,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000118,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV KONSUMEN#1,R,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.729739,110.904371",Normal,4 - Poor
12351635535500000119,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV KONSUMEN#1,S,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000120,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV KONSUMEN#1,T,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.729739,110.904371",Normal,4 - Poor
12351635535500000121,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV KONSUMEN#2,R,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.729739,110.904371",Normal,4 - Poor
12351635535500000122,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV KONSUMEN#2,S,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.729739,110.904371",Normal,4 - Poor
12351635535500000123,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,PHT 150kV KONSUMEN#2,T,150,CROMPTON GREAVES,CVE 170/750/50,2015,11,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000313,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,TRF#1 150/22kV (INC),R,20,TRAFINDO,VTB-24-2,2016,10,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000314,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,TRF#1 150/22kV (INC),S,20,TRAFINDO,VTB-24-2,2016,10,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12351635535500000315,CVT,SURAKARTA,UPT SALATIGA,GI 150KV RAYON UTAMA MAKMUR,TRF#1 150/22kV (INC),T,20,TRAFINDO,VTB-24-2,2016,10,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.729739,110.904371",Normal,2 - Good
12316032032000000001,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV SECANG#1,R,150,BALTEAU,UEV 150,1976,50,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000002,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV BAWEN,T,150,TRENCH,TEVP 161A,1994,32,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000003,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,BUSBAR B 150kV,S,150,TRENCH,TEVP 161A,1995,31,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000004,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,BUSBAR B 150kV,T,150,TRENCH,TEVP 161A,1995,31,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000005,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,BUSBAR B 150kV,R,150,TRENCH,TEVP 161A,1995,31,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000006,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,BUSBAR A 150kV,R,150,TRENCH,TEVP 161A,1995,31,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000007,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,BUSBAR A 150kV,S,150,TRENCH,TEVP 161A,1995,31,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000008,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,BUSBAR A 150kV,T,150,TRENCH,TEVP 161A,1995,31,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000009,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV SECANG#2,S,150,BALTEAU,UEV 150,1994,32,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000010,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV SECANG#2,T,150,BALTEAU,UEV 150,1994,32,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000011,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV SECANG#2,R,150,BALTEAU,UEV 150,1994,32,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000018,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV JELOK#1,S,150,BALTEAU,UEV 150,1993,33,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000019,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV JELOK#1,T,150,BALTEAU,UEV 150,1993,33,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000020,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV JELOK#2,T,150,ALSTOM,UEV 150,1986,40,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000021,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV JELOK#2,S,150,ALSTOM,UEV 150,1986,40,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000022,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV JELOK#2,R,150,ALSTOM,UEV 150,1986,40,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000023,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV SECANG#1,S,150,ALSTOM,UHC 170,1986,40,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000024,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV SECANG#1,T,150,BALTEAU,UEV 150,1976,50,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000028,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV SECANG#3,R,150,TRENCH,TEVP 161A,1994,32,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000029,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV SECANG#3,S,150,TRENCH,TEVP 161A,1994,32,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000033,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV SECANG#3,T,150,TRENCH,TEVP 161A,1994,32,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000034,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV BAWEN,S,150,TRENCH,TEVP 161A,1994,32,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000035,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV BAWEN,R,150,TRENCH,TEVP 161A,1994,32,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12316032032000000036,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV JELOK#1,R,150,BALTEAU,UEV 150,1993,33,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Sangat Tua,2 - Good
12351632032000000001,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,TRF#4 150/20kV (INC),R,20,ESITAS PACIFIC,VTB 20,2022,4,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
12351632032000000002,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,TRF#4 150/20kV (INC),S,20,ESITAS PACIFIC,VTB 20,2022,4,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
12351632032000000003,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,TRF#4 150/20kV (INC),T,20,ESITAS PACIFIC,VTB 20,2022,4,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
12351632032000000081,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV MEDARI,S,150,ABB,CPB-H 170,2017,9,2 - Good,4 - Poor,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
12351632032000000157,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV KENTUNGAN,R,150,ABB,CPB-H 170,2017,9,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
12351632032000000158,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV KENTUNGAN,S,150,ABB,CPB-H 170,2017,9,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
12351632032000000159,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV KENTUNGAN,T,150,ABB,CPB-H 170,2017,9,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
12351632032000000160,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,TRF#3 150/20kV (INC),R,20,ESITAS,VTB 20,2019,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
12351632032000000161,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,TRF#3 150/20kV (INC),S,20,ESITAS,VTB 20,2019,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
12351632032000000162,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,TRF#3 150/20kV (INC),T,20,ESITAS,VTB 20,2019,7,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
12351632032000000167,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV MEDARI,T,150,ABB,CPB-H 170,2017,9,2 - Good,4 - Poor,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,2 - Good
12351632032000000168,CVT,SALATIGA,UPT SALATIGA,GI 150KV SANGGRAHAN,PHT 150kV MEDARI,R,150,HITACHI,CPB-H 170,2025,1,1 - Very Good,#N/A,#N/A,aset baru,,,1 - Very Good,,HARTRANS 2,"-7.474796662,110.2287385",Normal,1 - Very Good
12316031931900000001,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV SANGGRAHAN#1,R,150,MICAFIL,WE 170 M,1989,37,4 - Poor,4 - Poor,4 - Poor,,,,4 - Poor,,HARTRANS 2,"-7.416296403,110.2341116",Sangat Tua,4 - Poor
12316031931900000004,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV TEMANGGUNG#1,S,150,ABB,CPA 170,2004,22,2 - Good,4 - Poor,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12316031931900000005,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV SANGGRAHAN#3,R,150,ABB,CPA 170,2004,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12316031931900000006,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV TEMANGGUNG#1,R,150,ABB,CPA 170,2004,22,2 - Good,4 - Poor,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12316031931900000008,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV BAWEN,R,150,ABB,CPA 170,2004,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12316031931900000009,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV BAWEN,T,150,ABB,CPA 170,2004,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12316031931900000010,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV BAWEN,S,150,ABB,CPA 170,2004,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12316031931900000011,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV SANGGRAHAN#3,T,150,ABB,CPA 170,2004,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12316031931900000017,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV SANGGRAHAN#1,S,150,MICAFIL,WE 170 M,1991,35,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Sangat Tua,2 - Good
12316031931900000018,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV SANGGRAHAN#1,T,150,MICAFIL,WE 170 M,1989,37,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Sangat Tua,2 - Good
12316031931900000019,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV SANGGRAHAN#2,R,150,ABB,CPA 170,2004,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12316031931900000020,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV SANGGRAHAN#2,T,150,ABB,CPA 170,2004,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12316031931900000022,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV SANGGRAHAN#2,S,150,ABB,CPA 170,2004,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12316031931900000024,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV SANGGRAHAN#3,S,150,ABB,CPA 170,2004,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12316031931900000026,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,BUSBAR A 150kV,S,150,MICAFIL,WE 170 M,1988,38,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Sangat Tua,2 - Good
12316031931900000028,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,BUSBAR B 150kV,R,150,ABB,CPA 170,2004,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12316031931900000029,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,BUSBAR B 150kV,S,150,ABB,CPA 170,2004,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12316031931900000030,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,BUSBAR B 150kV,T,150,ABB,CPA 170,2004,22,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Tua,2 - Good
12351631931900000031,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,BUSBAR A 150kV,R,150,ABB,CPB-H 170,2020,6,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Normal,2 - Good
12351631931900000032,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV TEMANGGUNG#2,R,150,ABB,CPB-H 170,2020,6,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Normal,2 - Good
12351631931900000033,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV TEMANGGUNG#2,S,150,ABB,CPB-H 170,2020,6,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Normal,2 - Good
12351631931900000034,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV TEMANGGUNG#2,T,150,ABB,CPB-H 170,2020,6,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Normal,2 - Good
12351631931900000035,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,BUSBAR A 150kV,T,150,ABB,CPB-H 170,2023,3,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Normal,2 - Good
12351631931900000036,CVT,SALATIGA,UPT SALATIGA,GI 150KV SECANG,PHT 150kV TEMANGGUNG#1,T,150,ABB,CPB-H 170,2019,7,2 - Good,4 - Poor,2 - Good,,,,2 - Good,,HARTRANS 2,"-7.416296403,110.2341116",Normal,2 - Good
12316033133100000005,CVT,YOGYAKARTA,UPT SALATIGA,GI 150KV SEMANU,PHT 150kV BANTUL#1,R,150,TRENCH,TEVP 161A,2001,25,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-8.0269044,110.6411386",Tua,2 - Good
12316033133100000006,CVT,YOGYAKARTA,UPT SALATIGA,GI 150KV SEMANU,PHT 150kV BANTUL#1,S,150,TRENCH,TEVP 161A,2001,25,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-8.0269044,110.6411386",Tua,2 - Good
12316033133100000008,CVT,YOGYAKARTA,UPT SALATIGA,GI 150KV SEMANU,PHT 150kV BANTUL#1,T,150,TRENCH,TEVP 161A,2001,25,2 - Good,2 - Good,2 - Good,,,,2 - Good,,HARTRANS 2,"-8.0269044,110.6411386",Tua,2 - Good
